Código,Cotação,P/L,P/VP,RSR,DY,P/Ativo,P/Cap.Giro,P/EBIT,P/ACL,EV/EBITDA,EV/EBIT,Mrg.Liq,Lig.Corr,ROIC,ROE,Liquidez 2 meses,Patrimonio Líquido,Dív. Bruta/Patrimonio,Cresc. Rec. 5a
SEMP3;"16,86";"-8,12";"1,36";"15,081";"0,00%";"1,201";"15,67";"-4,42";"15,67";"-4,07";"-4,07";"-340,98%";"-185,82%";"1,64";"-30,21%";"-16,81%";"0,00";"118.441.000,00";"0,00";"-10,37%"
NATU3;"10,51";"-8,09";"1,11";"0,662";"0,00%";"0,499";"2,99";"5,11";"-3,82";"6,35";"4,93";"12,95%";"-8,18%";"1,65";"13,21%";"-13,76%";"87.930.700,00";"12.976.700.000,00";"0,48";"1,54%"
MSPA4;"41,00";"-8,03";"0,32";"1,483";"0,33%";"0,183";"21,88";"-15,41";"-0,53";"-25,89";"49,81";"-9,62%";"-18,47%";"1,10";"-1,23%";"-4,03%";"0,00";"811.958.000,00";"0,25";"2,05%"
MNDL3;"17,54";"-7,92";"1,29";"0,171";"0,00%";"0,120";"-0,97";"1,63";"-0,25";"6,65";"5,76";"10,49%";"-2,16%";"0,77";"7,99%";"-16,34%";"21.407,80";"134.482.000,00";"4,03";"10,72%"
SZPQ4;"6,64";"-7,85";"2,20";"0,855";"0,00%";"0,744";"2,62";"-20,31";"-3,17";"-22,77";"-22,77";"-4,21%";"-10,89%";"2,97";"-3,77%";"-28,00%";"0,00";"684.467.000,00";"0,30";"-11,71%"
CRPG5;"17,83";"-7,76";"0,91";"0,652";"0,00%";"0,558";"1,68";"-7,58";"2,19";"-4,82";"-9,12";"-8,61%";"-8,40%";"2,07";"-13,38%";"-11,69%";"30.751,20";"570.068.000,00";"0,01";"-5,57%"
AMAR3;"0,90";"-7,71";"2,06";"0,312";"0,00%";"0,225";"-1,28";"2,64";"-0,36";"6,96";"3,53";"11,82%";"-4,04%";"0,61";"10,39%";"-26,76%";"176.597,00";"224.157.000,00";"3,59";"-16,01%"
CRPG3;"17,51";"-7,63";"0,89";"0,641";"0,00%";"0,548";"1,65";"-7,44";"2,15";"-4,68";"-8,86";"-8,61%";"-8,40%";"2,07";"-13,38%";"-11,69%";"1.173,47";"570.068.000,00";"0,01";"-5,57%"
CRPG6;"17,50";"-7,62";"0,89";"0,640";"0,00%";"0,547";"1,65";"-7,44";"2,15";"-4,68";"-8,86";"-8,61%";"-8,40%";"2,07";"-13,38%";"-11,69%";"3.931,53";"570.068.000,00";"0,01";"-5,57%"
MEDI3;"11,55";"-7,52";"1,89";"0,374";"0,00%";"0,824";"-10,02";"-9,11";"-3,31";"-6,61";"-6,61";"-4,11%";"-4,98%";"0,79";"-12,30%";"-25,13%";"0,00";"426.164.000,00";"0,02";"13,02%"
AALR3;"3,90";"-7,38";"0,56";"0,479";"0,00%";"0,196";"135,88";"6,89";"-0,53";"11,10";"5,72";"6,96%";"-5,70%";"1,01";"3,13%";"-7,54%";"366.750,00";"1.066.930.000,00";"0,46";"2,34%"
RCSL4;"0,98";"-7,35";"-5,50";"79,202";"0,00%";"3,818";"-18,90";"-44,25";"-2,80";"-44,16";"-45,03";"-178,98%";"-1.077,14%";"0,63";"-9,02%";"74,82%";"20.619.000,00";"-22.673.000,00";"0,00";"-57,61%"
RAPT3;"5,20";"-7,25";"0,56";"0,138";"0,85%";"0,095";"0,33";"1,62";"-0,44";"6,56";"4,54";"8,52%";"-0,45%";"2,16";"8,15%";"-7,76%";"150.407,00";"3.232.960.000,00";"2,97";"8,45%"
RAPT4;"5,15";"-7,18";"0,56";"0,137";"0,85%";"0,094";"0,33";"1,61";"-0,44";"6,54";"4,53";"8,52%";"-0,45%";"2,16";"8,15%";"-7,76%";"31.184.000,00";"3.232.960.000,00";"2,97";"8,45%"
TCNO3;"1,20";"-6,81";"-8,40";"0,000";"0,00%";"0,034";"-0,08";"-2,87";"-0,04";"-15,11";"-17,45";"0,00%";"0,00%";"0,28";"-1,59%";"123,36%";"0,00";"-946.000,00";"-35,76";"-32,39%"
BLUT3;"5,14";"-5,63";"0,46";"0,000";"0,00%";"0,138";"-0,76";"-42,93";"-0,20";"-53,97";"-53,97";"0,00%";"0,00%";"0,00";"-0,33%";"-8,24%";"3.091,81";"56.569.000,00";"0,12";"0,00%"
BUET3;"24,99";"-5,46";"-0,97";"1,961";"0,00%";"0,572";"-0,67";"-13,13";"-0,39";"-22,60";"-36,32";"-14,93%";"-35,93%";"0,11";"-5,95%";"17,79%";"0,00";"-124.674.000,00";"-0,70";"4,55%"
RCSL3;"0,67";"-5,03";"-3,76";"54,148";"0,00%";"2,610";"-12,92";"-30,25";"-1,91";"-30,17";"-30,75";"-178,98%";"-1.077,14%";"0,63";"-9,02%";"74,82%";"379.806,00";"-22.673.000,00";"0,00";"-57,61%"
TLCP3;"48,00";"-5,02";"1,76";"0,824";"0,00%";"0,533";"-2,76";"-26,61";"-1,33";"-43,86";"-43,86";"-3,10%";"-16,40%";"0,61";"-2,52%";"-35,04%";"0,00";"262.979.000,00";"1,21";"9,09%"
LFFE4;"3,89";"-4,91";"4,08";"0,000";"0,00%";"3,599";"0,00";"-26,50";"0,00";"-23,11";"10,90";"0,00%";"0,00%";"0,00";"0,00%";"-83,10%";"0,00";"51.892.000,00";"0,00";"0,00%"
CGOS3;"26,20";"-4,85";"1,89";"0,509";"0,00%";"0,167";"-0,83";"-256,60";"-0,25";"-570,29";"-570,29";"-0,20%";"-10,48%";"0,54";"-0,08%";"-39,02%";"0,00";"453.387.000,00";"2,48";"8,97%"
TCNO4;"0,85";"-4,82";"-5,95";"0,000";"0,00%";"0,024";"-0,06";"-2,04";"-0,03";"-14,27";"-16,48";"0,00%";"0,00%";"0,28";"-1,59%";"123,36%";"0,00";"-946.000,00";"-35,76";"-32,39%"
OBTC3;"7,10";"-4,80";"1,33";"0,000";"0,00%";"1,235";"134,95";"-229,69";"-21,10";"-240,32";"-240,73";"0,00%";"0,00%";"4,02";"-0,54%";"-27,71%";"2.637.600,00";"1.696.380.000,00";"0,07";"0,00%"
RIOS3;"30,50";"-4,53";"-2,30";"9,327";"0,00%";"1,090";"-1,01";"-38,47";"-0,75";"-67,84";"-33,85";"-24,24%";"-205,85%";"0,01";"-3,26%";"50,77%";"157,11";"-905.447.000,00";"-1,76";"53,12%"
PRML3;"11,52";"-4,41";"1,98";"18,612";"0,00%";"0,581";"23,00";"-30,33";"-0,93";"-63,15";"1.640,31";"-61,36%";"-424,99%";"2,02";"-1,96%";"-44,84%";"0,00";"2.192.720.000,00";"2,18";"32,85%"
MRVE3;"7,94";"-4,29";"0,84";"0,410";"0,00%";"0,157";"0,57";"2,78";"-0,65";"7,96";"6,88";"14,76%";"-9,56%";"2,03";"5,87%";"-19,56%";"80.194.800,00";"5.327.810.000,00";"1,61";"12,31%"
CSNA3;"6,41";"-4,25";"0,66";"0,190";"0,00%";"0,085";"3,77";"1,33";"-0,16";"7,27";"4,40";"14,24%";"-3,36%";"1,08";"8,14%";"-15,55%";"120.990.000,00";"12.876.100.000,00";"4,11";"-1,49%"
AMER3;"5,58";"-4,12";"0,23";"0,091";"0,00%";"0,069";"0,36";"-1,30";"-0,30";"-2,40";"-41,17";"-6,97%";"-2,20%";"1,67";"-6,74%";"-5,69%";"10.757.000,00";"4.759.000.000,00";"0,42";"-16,57%"
ADHM3;"1,56";"-4,09";"-1,29";"770,924";"0,00%";"105,126";"-1,43";"-5,69";"-1,27";"-5,69";"-5,81";"-13.548,50%";"-18.860,60%";"0,00";"521,70%";"31,47%";"2.064,00";"-19.776.000,00";"0,00";"43,48%"
BUET4;"18,49";"-4,04";"-0,72";"1,451";"0,00%";"0,423";"-0,50";"-9,72";"-0,29";"-19,18";"-30,83";"-14,93%";"-35,93%";"0,11";"-5,95%";"17,79%";"0,00";"-124.674.000,00";"-0,70";"4,55%"
PMET5;"0,65";"-3,95";"-0,16";"4,518";"0,00%";"30,248";"-0,22";"89,99";"-0,16";"503,88";"503,88";"5,02%";"-114,49%";"0,01";"38,97%";"4,10%";"0,00";"-290.863.000,00";"-0,74";"37,74%"
LFFE3;"3,11";"-3,92";"3,26";"0,000";"0,00%";"2,877";"0,00";"-21,18";"0,00";"-17,80";"8,39";"0,00%";"0,00%";"0,00";"0,00%";"-83,10%";"0,00";"51.892.000,00";"0,00";"0,00%"
BIED3;"9,77";"-3,87";"13,63";"0,782";"0,00%";"0,667";"-1,58";"30,50";"-0,90";"34,46";"14,15";"2,56%";"-18,50%";"0,21";"2,28%";"-352,31%";"47.082,20";"19.087.000,00";"2,40";"4,45%"
FBMC3;"80,00";"-3,78";"-0,92";"3,858";"0,00%";"1,384";"-1,79";"-2,85";"-0,64";"-3,31";"-3,69";"-135,59%";"-101,97%";"0,31";"-64,70%";"24,19%";"0,00";"-63.552.000,00";"-0,15";"-31,66%"
LUPA3;"0,80";"-3,71";"0,33";"0,549";"0,00%";"0,077";"-1,32";"-1,28";"-0,16";"-7,07";"-8,25";"-42,96%";"-14,80%";"0,82";"-6,34%";"-9,00%";"181.018,00";"113.324.000,00";"1,52";"-3,01%"
TLCP4;"34,11";"-3,57";"1,25";"0,586";"0,00%";"0,379";"-1,96";"-18,91";"-0,95";"-36,16";"-36,16";"-3,10%";"-16,40%";"0,61";"-2,52%";"-35,04%";"0,00";"262.979.000,00";"1,21";"9,09%"
BECE3;"9,10";"-3,42";"8,72";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-255,20%";"0,00";"96.496.000,00";"0,00";"12,81%"
DASA3;"3,08";"-3,36";"0,56";"0,346";"0,00%";"0,208";"3,54";"3,82";"-0,64";"8,73";"4,14";"9,06%";"-10,16%";"1,24";"6,73%";"-16,78%";"5.783.510,00";"6.865.120.000,00";"1,11";"2,98%"
BECE4;"8,75";"-3,29";"8,38";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-255,20%";"0,00";"96.496.000,00";"0,00";"12,81%"
USIM6;"8,00";"-3,26";"0,48";"0,382";"0,00%";"0,281";"0,79";"10,93";"2,08";"10,32";"4,32";"3,49%";"-11,08%";"4,12";"3,50%";"-14,79%";"21,05";"20.813.900.000,00";"0,31";"-7,02%"
PNOR6;"1,87";"-2,90";"0,55";"0,354";"0,00%";"0,205";"0,70";"8,52";"-2,32";"4,57";"4,57";"4,15%";"-11,74%";"2,50";"3,61%";"-18,84%";"0,00";"158.071.000,00";"0,42";"1,34%"
PNOR5;"1,87";"-2,90";"0,55";"0,354";"0,00%";"0,205";"0,70";"8,52";"-2,32";"4,57";"4,57";"4,15%";"-11,74%";"2,50";"3,61%";"-18,84%";"0,00";"158.071.000,00";"0,42";"1,34%"
STRP4;"0,21";"-2,85";"-0,43";"0,416";"0,00%";"0,111";"-0,18";"-0,45";"-0,09";"-1,15";"-1,15";"-91,82%";"-14,58%";"0,13";"-25,49%";"14,95%";"0,00";"-12.498.000,00";"-0,66";"-36,39%"
SOMA3;"5,94";"-2,81";"0,80";"0,867";"0,00%";"0,486";"2,01";"7,45";"19,87";"9,24";"6,13";"11,63%";"-30,81%";"2,36";"7,81%";"-28,52%";"0,00";"5.809.620.000,00";"0,33";"58,94%"
USIM5;"6,82";"-2,78";"0,41";"0,325";"0,00%";"0,239";"0,67";"9,32";"1,77";"8,71";"3,65";"3,49%";"-11,08%";"4,12";"3,50%";"-14,79%";"73.757.700,00";"20.813.900.000,00";"0,31";"-7,02%"
CEDO3;"9,00";"-2,75";"0,32";"0,109";"0,00%";"0,098";"4,48";"0,92";"-0,32";"4,88";"4,01";"11,85%";"-3,94%";"1,06";"11,59%";"-11,77%";"460,71";"277.674.000,00";"1,46";"-4,41%"
USIM3;"6,71";"-2,73";"0,40";"0,320";"0,00%";"0,236";"0,66";"9,17";"1,75";"8,56";"3,58";"3,49%";"-11,08%";"4,12";"3,50%";"-14,79%";"3.054.320,00";"20.813.900.000,00";"0,31";"-7,02%"
LIXC3;"1,75";"-2,62";"1,52";"395,995";"0,00%";"0,069";"0,28";"-4,21";"3,84";"-6,37";"-6,68";"-9.413,21%";"-14.386,80%";"1,34";"-1,90%";"-57,85%";"0,00";"13.842.000,00";"0,79";"-75,90%"
TUPY3;"12,83";"-2,59";"0,68";"0,175";"0,00%";"0,181";"0,49";"5,93";"-1,82";"13,76";"5,90";"2,96%";"-6,78%";"2,40";"4,48%";"-26,24%";"17.597.800,00";"2.503.340.000,00";"1,64";"6,98%"
RNEW3;"1,08";"-2,48";"0,34";"0,783";"0,00%";"0,133";"-7,55";"-48,24";"-0,26";"-127,85";"10,88";"-1,62%";"-31,50%";"0,84";"-0,29%";"-13,63%";"90.967,60";"1.190.210.000,00";"0,62";"43,81%"
RNEW11;"3,23";"-2,48";"0,34";"0,780";"0,00%";"0,133";"-7,53";"-48,09";"-0,26";"-127,70";"10,87";"-1,62%";"-31,50%";"0,84";"-0,29%";"-13,63%";"0,00";"1.190.210.000,00";"0,62";"43,81%"
RNEW4;"1,07";"-2,46";"0,34";"0,775";"0,00%";"0,132";"-7,48";"-47,79";"-0,26";"-127,40";"10,84";"-1,62%";"-31,50%";"0,84";"-0,29%";"-13,63%";"145.073,00";"1.190.210.000,00";"0,62";"43,81%"
BICB4;"8,25";"-2,43";"2,21";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-91,00%";"0,00";"944.626.000,00";"0,00";"-31,19%"
LJQQ3;"2,01";"-2,42";"0,97";"0,141";"0,00%";"0,104";"0,38";"34,52";"-0,66";"32,96";"2,50";"0,41%";"-5,81%";"1,61";"0,42%";"-39,99%";"8.660.960,00";"404.936.000,00";"1,44";"8,04%"
BICB3;"8,00";"-2,35";"2,14";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-91,00%";"0,00";"944.626.000,00";"0,00";"-31,19%"
DMFN3;"12,50";"-2,33";"1,52";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-65,31%";"0,00";"507.216.000,00";"0,00";"89,76%"
ARLA4;"3,38";"-2,21";"-0,62";"2,137";"0,00%";"0,442";"-0,31";"-6,74";"-0,29";"-17,87";"-17,87";"-31,72%";"-96,55%";"0,10";"-13,71%";"28,00%";"0,00";"-24.319.000,00";"-1,02";"-47,46%"
LIXC4;"1,45";"-2,17";"1,26";"328,110";"0,00%";"0,057";"0,23";"-3,49";"3,18";"-5,65";"-5,92";"-9.413,21%";"-14.386,80%";"1,34";"-1,90%";"-57,85%";"0,00";"13.842.000,00";"0,79";"-75,90%"
MMXM3;"14,00";"-2,17";"-0,11";"0,000";"0,00%";"0,710";"-0,10";"4,70";"-0,09";"18,64";"18,64";"0,00%";"0,00%";"0,01";"25,93%";"4,97%";"0,00";"-842.661.000,00";"-0,32";"-28,51%"
CSAN3;"5,27";"-2,15";"3,94";"0,517";"0,00%";"0,155";"0,85";"2,38";"-0,33";"7,31";"5,07";"21,77%";"-25,22%";"2,58";"8,48%";"-183,29%";"198.071.000,00";"5.304.230.000,00";"13,32";"11,28%"
OGXP3;"1,63";"-2,15";"-0,98";"0,000";"0,00%";"0,925";"0,00";"-16,46";"0,00";"-16,46";"-16,46";"0,00%";"0,00%";"0,00";"0,00%";"45,53%";"0,00";"-53.901.000,00";"0,00";"0,00%"
CEDO4;"6,99";"-2,14";"0,25";"0,084";"0,00%";"0,076";"3,48";"0,71";"-0,25";"4,67";"3,84";"11,85%";"-3,94%";"1,06";"11,59%";"-11,77%";"8.420,55";"277.674.000,00";"1,46";"-4,41%"
NTCO3;"10,80";"-2,09";"0,99";"0,692";"0,00%";"0,426";"1,94";"5,35";"-15,63";"6,80";"5,58";"12,93%";"-33,04%";"1,68";"10,09%";"-47,14%";"0,00";"15.043.700.000,00";"0,42";"-15,90%"
VTLM3;"0,79";"-2,07";"-0,65";"390,404";"0,00%";"53,237";"-0,72";"-2,88";"-0,64";"-2,88";"-2,94";"-13.548,50%";"-18.860,60%";"0,00";"521,70%";"31,47%";"0,00";"-19.776.000,00";"0,00";"43,48%"
KRSA3;"8,87";"-2,03";"1,20";"0,293";"0,00%";"0,138";"1,33";"2,76";"-0,25";"14,74";"8,56";"10,62%";"-15,35%";"1,48";"5,52%";"-58,89%";"0,00";"573.172.000,00";"5,71";"6,31%"
CEED4;"20,00";"-1,94";"-0,32";"0,219";"0,00%";"0,137";"1,15";"2,44";"-0,13";"14,40";"9,68";"8,98%";"-11,30%";"1,53";"7,14%";"16,51%";"0,00";"-4.268.540.000,00";"-1,89";"6,88%"
SEQL3;"0,22";"-1,91";"-2,21";"2,089";"0,00%";"1,731";"-1,99";"-3,28";"-0,96";"-5,23";"-7,39";"-63,62%";"-134,12%";"0,17";"-57,03%";"115,56%";"766.828,00";"-622.283.000,00";"-1,33";"-22,13%"
ARCZ3;"3,66";"-1,88";"1,95";"1,096";"0,00%";"0,369";"1,53";"9,50";"-0,84";"28,18";"28,18";"11,54%";"-58,02%";"2,86";"4,03%";"-103,98%";"0,00";"1.934.210.000,00";"3,92";"0,75%"
ARCZ6;"3,63";"-1,86";"1,94";"1,087";"0,00%";"0,366";"1,52";"9,42";"-0,84";"28,10";"28,10";"11,54%";"-58,02%";"2,86";"4,03%";"-103,98%";"0,00";"1.934.210.000,00";"3,92";"0,75%"
MEAL3;"0,96";"-1,85";"0,32";"0,159";"0,00%";"0,119";"80,07";"-6,32";"-0,33";"-13,19";"4,29";"-2,52%";"-8,61%";"1,01";"-2,18%";"-17,33%";"288.342,00";"859.642.000,00";"0,55";"-1,43%"
AMOB3;"13,69";"-1,82";"0,26";"0,040";"0,00%";"0,062";"0,38";"1,90";"-0,30";"11,67";"6,54";"2,14%";"-2,23%";"1,41";"4,39%";"-14,14%";"615.450,00";"2.018.960.000,00";"1,46";"124,76%"
BISA3;"1,58";"-1,77";"1,18";"1,692";"0,00%";"0,321";"0,86";"-4,02";"-7,64";"-6,21";"-9,28";"-42,05%";"-96,36%";"2,22";"-8,50%";"-66,94%";"0,00";"1.788.370.000,00";"0,77";"-24,23%"
BCAL6;"0,28";"-1,70";"-0,07";"1,946";"0,00%";"13,030";"-0,09";"38,77";"-0,07";"452,65";"452,65";"5,02%";"-114,49%";"0,01";"38,97%";"4,10%";"0,00";"-290.863.000,00";"-0,74";"37,74%"
DJON4;"0,18";"-1,70";"0,22";"-0,956";"0,00%";"0,166";"-1,29";"-1,42";"-0,85";"-1,98";"-1,98";"67,37%";"56,33%";"0,24";"-12,02%";"-12,84%";"0,00";"2.702.000,00";"0,09";"45,19%"
SPRI6;"11,00";"-1,68";"1,24";"0,000";"0,00%";"1,196";"2,33";"-3,21";"2,47";"-2,86";"-2,88";"0,00%";"0,00%";"66,47";"-42,86%";"-73,82%";"0,00";"22.420.000,00";"0,00";"-7,33%"
SJOS3;"1,19";"-1,66";"-0,08";"8,745";"0,00%";"5,292";"-0,09";"9,63";"-0,08";"23,31";"23,31";"90,80%";"-525,31%";"0,01";"-4,15%";"4,95%";"0,00";"-195.068.000,00";"-0,12";"-16,00%"
BLUT4;"1,52";"-1,66";"0,14";"0,000";"0,00%";"0,041";"-0,22";"-12,69";"-0,06";"-23,74";"-23,74";"0,00%";"0,00%";"0,00";"-0,33%";"-8,24%";"10.453,20";"56.569.000,00";"0,12";"0,00%"
ARLA3;"2,47";"-1,62";"-0,45";"1,562";"0,00%";"0,323";"-0,22";"-4,92";"-0,21";"-16,06";"-16,06";"-31,72%";"-96,55%";"0,10";"-13,71%";"28,00%";"0,00";"-24.319.000,00";"-1,02";"-47,46%"
SPRI3;"10,51";"-1,61";"1,19";"0,000";"0,00%";"1,143";"2,23";"-3,07";"2,36";"-2,72";"-2,74";"0,00%";"0,00%";"66,47";"-42,86%";"-73,82%";"0,00";"22.420.000,00";"0,00";"-7,33%"
SDIA4;"6,42";"-1,59";"9,41";"0,397";"0,00%";"0,418";"-3,29";"9,53";"-0,83";"23,15";"23,15";"4,16%";"-25,09%";"0,78";"5,89%";"-590,66%";"0,00";"459.230.000,00";"17,27";"13,42%"
SDIA3;"6,42";"-1,59";"9,41";"0,397";"0,00%";"0,418";"-3,29";"9,53";"-0,83";"23,15";"23,15";"4,16%";"-25,09%";"0,78";"5,89%";"-590,66%";"0,00";"459.230.000,00";"17,27";"13,42%"
DUQE3;"28,00";"-1,58";"-11,29";"12,103";"0,00%";"0,428";"-0,74";"-1,65";"-0,57";"-2,70";"-2,98";"-732,92%";"-767,60%";"0,33";"-28,21%";"715,74%";"0,00";"-6.987.000,00";"-7,19";"-42,70%"
AMBP3;"0,24";"-1,56";"0,37";"0,055";"0,00%";"0,024";"0,09";"0,36";"-0,05";"5,99";"3,39";"15,56%";"-2,56%";"2,72";"9,57%";"-23,47%";"1.789.770,00";"1.093.330.000,00";"10,10";"56,82%"
VVAR11;"14,58";"-1,55";"1,67";"0,158";"0,00%";"0,137";"-0,62";"2,03";"-0,28";"4,12";"2,83";"7,80%";"-10,23%";"0,66";"9,61%";"-107,71%";"0,00";"2.774.000.000,00";"2,27";"-2,38%"
VVAR4;"4,84";"-1,54";"1,66";"0,158";"0,00%";"0,137";"-0,62";"2,02";"-0,28";"4,11";"2,83";"7,80%";"-10,23%";"0,66";"9,61%";"-107,71%";"0,00";"2.774.000.000,00";"2,27";"-2,38%"
MWET4;"21,00";"-1,51";"6,54";"0,219";"0,00%";"0,132";"-1,16";"-4,88";"-0,21";"-17,06";"-94,53";"-4,48%";"-14,47%";"0,76";"-3,05%";"-432,26%";"30.868,40";"6.606.000,00";"16,93";"-4,59%"
SCLO4;"0,41";"-1,42";"0,00";"0,000";"0,00%";"0,007";"0,00";"-0,85";"0,00";"-59,24";"-59,24";"0,00%";"0,00%";"0,18";"-0,83%";"0,21%";"0,00";"-131.423.000,00";"-0,21";"0,00%"
FHER3;"4,18";"-1,31";"-0,17";"0,055";"0,00%";"0,105";"-0,47";"-0,79";"-0,10";"-0,68";"-1,00";"-6,92%";"-4,21%";"0,73";"-42,35%";"13,05%";"48.958,10";"-1.319.460.000,00";"-0,05";"-2,97%"
SPRI5;"8,52";"-1,30";"0,96";"0,000";"0,00%";"0,927";"1,81";"-2,49";"1,91";"-2,14";"-2,15";"0,00%";"0,00%";"66,47";"-42,86%";"-73,82%";"0,00";"22.420.000,00";"0,00";"-7,33%"
PCAR3;"2,12";"-1,26";"0,49";"0,054";"0,00%";"0,056";"-0,85";"0,66";"-0,10";"1,98";"1,14";"8,29%";"-4,26%";"0,83";"12,17%";"-39,13%";"37.969.400,00";"2.106.000.000,00";"1,95";"-17,25%"
IDVL4;"2,67";"-1,26";"1,16";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-91,76%";"0,00";"237.683.000,00";"0,00";"0,00%"
PTBL4;"2,59";"-1,25";"13,79";"0,140";"0,00%";"0,105";"-1,97";"3,40";"-0,16";"13,64";"4,66";"4,12%";"-11,19%";"0,86";"4,09%";"-1.101,94%";"0,00";"26.475.000,00";"48,62";"7,37%"
PMET6;"0,20";"-1,21";"-0,05";"1,390";"0,00%";"9,307";"-0,07";"27,69";"-0,05";"441,57";"441,57";"5,02%";"-114,49%";"0,01";"38,97%";"4,10%";"0,00";"-290.863.000,00";"-0,74";"37,74%"
PTBL3;"2,41";"-1,16";"12,83";"0,130";"0,00%";"0,098";"-1,84";"3,16";"-0,15";"13,40";"4,58";"4,12%";"-11,19%";"0,86";"4,09%";"-1.101,94%";"786.886,00";"26.475.000,00";"48,62";"7,37%"
MWET3;"16,00";"-1,15";"4,98";"0,167";"0,00%";"0,100";"-0,89";"-3,72";"-0,16";"-15,90";"-88,10";"-4,48%";"-14,47%";"0,76";"-3,05%";"-432,26%";"378,95";"6.606.000,00";"16,93";"-4,59%"
AVLL3;"0,73";"-1,13";"-0,77";"0,244";"0,00%";"0,107";"-2,87";"1,02";"-0,15";"5,06";"5,01";"23,87%";"-18,04%";"0,92";"12,78%";"67,75%";"8.529,61";"-185.526.000,00";"-4,05";"32,65%"
VIVR3;"0,38";"-1,10";"-0,41";"0,644";"0,00%";"0,088";"-1,91";"-1,63";"-0,11";"-2,91";"-3,01";"-39,63%";"-60,98%";"0,90";"-5,74%";"37,13%";"98.225,80";"-45.467.000,00";"-0,49";"-16,46%"
LGLO4;"100,00";"-1,05";"0,65";"0,225";"0,00%";"0,192";"-0,32";"-1,24";"-0,32";"-2,13";"-2,13";"-18,10%";"-21,47%";"0,14";"-18,37%";"-62,51%";"0,00";"5.191.000,00";"0,49";"-11,42%"
IDVL3;"2,16";"-1,02";"0,93";"0,000";"0,00%";"0,000";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"-91,76%";"0,00";"237.683.000,00";"0,00";"0,00%"
NORD3;"1,80";"-0,97";"-0,06";"4,345";"0,00%";"0,630";"-0,06";"-2,35";"-0,06";"-8,24";"-8,24";"-184,91%";"-446,01%";"0,00";"-27,14%";"6,65%";"2.624,39";"-184.053.000,00";"-0,16";"11,65%"
CEED3;"9,79";"-0,95";"-0,16";"0,107";"0,00%";"0,067";"0,56";"1,19";"-0,06";"13,15";"8,85";"8,98%";"-11,30%";"1,53";"7,14%";"16,51%";"25,76";"-4.268.540.000,00";"-1,89";"6,88%"
TCSA3;"1,24";"-0,91";"0,32";"0,426";"0,00%";"0,076";"0,60";"-0,91";"-0,22";"-5,87";"-6,36";"-46,53%";"-46,67%";"1,44";"-10,30%";"-35,23%";"204.621,00";"285.763.000,00";"2,49";"15,60%"
BHIA3;"2,83";"-0,90";"0,97";"0,092";"0,00%";"0,080";"-0,36";"1,18";"-0,16";"3,27";"2,25";"7,80%";"-10,23%";"0,66";"9,61%";"-107,71%";"12.313.300,00";"2.774.000.000,00";"2,27";"-2,38%"
TOKY3;"0,38";"-0,88";"0,19";"0,057";"0,00%";"0,045";"-1,07";"-11,70";"-0,08";"-79,39";"2,88";"-0,49%";"-10,16%";"0,88";"-0,45%";"-21,24%";"231.456,00";"443.085.000,00";"1,15";"17,72%"
DHBI3;"19,00";"-0,83";"-0,17";"0,869";"0,00%";"0,343";"-0,16";"-3,68";"-0,13";"-24,58";"-59,55";"-23,58%";"-154,81%";"0,12";"-10,50%";"21,03%";"0,00";"-456.340.000,00";"-0,99";"-23,62%"
WDCN3;"2,50";"-0,83";"0,34";"0,182";"7,60%";"0,134";"0,67";"1,08";"-1,18";"-0,09";"-0,04";"16,87%";"-21,96%";"1,68";"15,36%";"-41,19%";"76.789,40";"465.514.000,00";"0,00";"-6,28%"
LETO5;"2,06";"-0,83";"-0,14";"0,000";"0,00%";"0,248";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00%";"0,00%";"0,00";"0,00%";"17,05%";"0,00";"-58.642.000,00";"0,00";"-17,38%"
IENG3;"0,15";"-0,81";"0,99";"1,717";"0,00%";"0,110";"-1,17";"3,88";"-0,30";"25,11";"25,11";"44,29%";"-224,61%";"0,85";"2,84%";"-122,41%";"0,00";"52.234.000,00";"5,45";"8,13%"
BAHI11;"2,00";"-0,79";"2,79";"0,160";"0,00%";"0,137";"-0,32";"6,24";"-0,18";"10,20";"4,19";"2,56%";"-18,50%";"0,21";"2,28%";"-352,31%";"0,00";"19.087.000,00";"2,40";"4,45%"
